points,players,roster_id,custom_points,matchup_id,starters,starters_points,players_points,league_id,week
184.96,"['10444', '10937', '11563', '11584', '11618', '4137', '4943', '4984', '5045', '5857', '5859', '5927', '5947', '6650', '6813', '6819', '8110', '8134', '8151', '9225', '9226', 'DEN']",1,,5.0,"['4984', '8151', '6813', '5859', '5927', '8110', '10444', '9226', '11563', '10937', 'DEN']","[33.98, 20.9, 22.0, 11.5, 2.0, 2.1, 7.7, 31.0, 35.78, 5.0, 13.0]","{'10444': 7.7, '10937': 5.0, '11563': 35.78, '11584': 0.0, '11618': 0.0, '4137': 0.0, '4943': 27.64, '4984': 33.98, '5045': 14.8, '5857': 0.0, '5859': 11.5, '5927': 2.0, '5947': 9.3, '6650': 0.0, '6813': 22.0, '6819': 9.6, '8110': 2.1, '8134': 15.0, '8151': 20.9, '9225': 0.0, '9226': 31.0, 'DEN': 13.0}",1134603542842511360,11
177.0,"['11575', '11637', '2306', '3200', '3451', '4037', '4098', '4574', '4988', '5849', '6130', '6786', '7021', '7523', '7553', '7571', '7594', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['2306', '9221', '8138', '7571', '6786', '7553', '4098', '4988', '7021', '3451', 'HOU']","[33.1, 26.8, 24.2, 5.0, 21.1, 1.9, 13.0, 10.5, 10.4, 10.0, 21.0]","{'11575': 3.6, '11637': 0.0, '2306': 33.1, '3200': 0.0, '3451': 10.0, '4037': 0.0, '4098': 13.0, '4574': 24.36, '4988': 10.5, '5849': 0.0, '6130': 0.0, '6786': 21.1, '7021': 10.4, '7523': 0.0, '7553': 1.9, '7571': 5.0, '7594': 0.0, '8138': 24.2, '8142': 10.4, '8205': 0.0, '9221': 26.8, 'HOU': 21.0}",1134603542842511360,11
171.86,"['10859', '11566', '11576', '1166', '4039', '5119', '5967', '5987', '6790', '7090', '7547', '7608', '8112', '8121', '8146', '8147', '8148', '9484', '9488', '9501', 'MIN']",3,,4.0,"['1166', '6790', '5967', '8112', '4039', '9484', '8146', '7547', '11566', '5119', 'MIN']","[6.42, 23.4, 9.4, 9.1, 33.6, 0.0, 5.8, 44.2, 17.94, 11.0, 11.0]","{'10859': 0.0, '11566': 17.94, '11576': 1.6, '1166': 6.42, '4039': 33.6, '5119': 11.0, '5967': 9.4, '5987': 12.4, '6790': 23.4, '7090': 4.7, '7547': 44.2, '7608': 0.0, '8112': 9.1, '8121': 2.7, '8146': 5.8, '8147': 6.3, '8148': 28.1, '9484': 0.0, '9488': 27.3, '9501': 9.9, 'MIN': 11.0}",1134603542842511360,11
120.48,"['11533', '11564', '11570', '11582', '11596', '11604', '11623', '11624', '11625', '11630', '11631', '11834', '3198', '4227', '5012', '6804', '8130', '8676', '9228', '9502', '9509', '9511', '9758', '9997', '9999', 'DET']",4,,2.0,"['9758', '9509', '3198', '9997', '9502', '8130', '5012', '11624', '9999', '4227', 'DET']","[13.38, 16.3, 17.0, 11.9, 10.3, 0.0, 4.2, 17.3, 20.1, 0.0, 10.0]","{'11533': 5.0, '11564': 23.48, '11570': 0.0, '11582': 2.2, '11596': 0.0, '11604': 36.8, '11623': 0.0, '11624': 17.3, '11625': 5.0, '11630': 0.0, '11631': 14.1, '11834': 10.6, '3198': 17.0, '4227': 0.0, '5012': 4.2, '6804': 23.24, '8130': 0.0, '8676': 0.0, '9228': 0.0, '9502': 10.3, '9509': 16.3, '9511': 0.0, '9758': 13.38, '9997': 11.9, '9999': 20.1, 'DET': 10.0}",1134603542842511360,11
120.34,"['11560', '11581', '11628', '11635', '11638', '1234', '2216', '2309', '3214', '3294', '4034', '4663', '4666', '5248', '5846', '5848', '5892', '8111', '8154', '9481', 'PIT']",5,,2.0,"['11560', '4034', '5892', '11628', '2216', '9481', '5846', '2309', '3294', '4666', 'PIT']","[20.74, 26.1, 32.0, 0.0, 0.0, 0.0, 14.0, 7.5, 0.0, 9.0, 11.0]","{'11560': 20.74, '11581': 0.0, '11628': 0.0, '11635': 23.3, '11638': 0.0, '1234': 9.3, '2216': 0.0, '2309': 7.5, '3214': 12.3, '3294': 0.0, '4034': 26.1, '4663': 18.6, '4666': 9.0, '5248': 5.7, '5846': 14.0, '5848': 0.0, '5892': 32.0, '8111': 0.0, '8154': 22.2, '9481': 0.0, 'PIT': 11.0}",1134603542842511360,11
189.34,"['11586', '11626', '11647', '1264', '1466', '3163', '4068', '4217', '4892', '6794', '6826', '6938', '7049', '7528', '7564', '8136', '8254', '96', '9754', 'PHI', 'SF']",6,,3.0,"['3163', '6938', '7528', '6794', '7564', '1466', '7049', '9754', '96', '1264', 'PHI']","[41.58, 16.6, 22.3, 14.1, 26.5, 2.8, 25.1, 12.8, 16.56, 4.0, 7.0]","{'11586': 6.3, '11626': 0.0, '11647': 0.0, '1264': 4.0, '1466': 2.8, '3163': 41.58, '4068': 0.0, '4217': 0.0, '4892': 0.0, '6794': 14.1, '6826': 7.2, '6938': 16.6, '7049': 25.1, '7528': 22.3, '7564': 26.5, '8136': 0.0, '8254': 0.0, '96': 16.56, '9754': 12.8, 'PHI': 7.0, 'SF': 7.0}",1134603542842511360,11
185.18,"['10236', '11439', '11559', '11620', '11643', '1426', '3321', '4018', '4199', '4983', '5022', '6011', '6768', '7543', '7591', '7839', '8137', '8143', '8167', '9229', 'NYJ']",7,,4.0,"['9229', '7543', '4018', '3321', '4983', '10236', '4199', '11620', '8137', '7839', 'NYJ']","[33.08, 12.3, 53.3, 19.1, 14.2, 0.0, 12.8, 12.5, 16.9, 7.0, 4.0]","{'10236': 0.0, '11439': 3.9, '11559': 0.96, '11620': 12.5, '11643': 4.1, '1426': 5.9, '3321': 19.1, '4018': 53.3, '4199': 12.8, '4983': 14.2, '5022': 11.1, '6011': 22.98, '6768': 26.52, '7543': 12.3, '7591': 2.7, '7839': 7.0, '8137': 16.9, '8143': 10.4, '8167': 24.0, '9229': 33.08, 'NYJ': 4.0}",1134603542842511360,11
174.44,"['10229', '11539', '11579', '1339', '2374', '2449', '2749', '4035', '4066', '4149', '421', '4881', '5844', '6783', '6801', '8126', '8144', '8155', '8183', '8230', '8408', '9756', 'CHI', 'GB']",8,,5.0,"['4881', '8155', '4035', '2374', '6783', '4066', '11579', '5844', '8183', '11539', 'GB']","[17.88, 41.1, 20.9, 3.9, 31.2, 7.8, 8.5, 3.3, 21.86, 12.0, 6.0]","{'10229': 0.0, '11539': 12.0, '11579': 8.5, '1339': 18.7, '2374': 3.9, '2449': 0.0, '2749': 1.3, '4035': 20.9, '4066': 7.8, '4149': 0.0, '421': 29.8, '4881': 17.88, '5844': 3.3, '6783': 31.2, '6801': 34.8, '8126': 0.0, '8144': 0.0, '8155': 41.1, '8183': 21.86, '8230': 0.0, '8408': 2.3, '9756': 15.1, 'CHI': 4.0, 'GB': 6.0}",1134603542842511360,11
233.58,"['11583', '1373', '1945', '2133', '4033', '4381', '4981', '5850', '5872', '5937', '6149', '6770', '6806', '6904', '7569', '7611', '8150', '9224', '9500', '9508', 'LAC']",9,,3.0,"['6770', '8150', '5850', '5872', '7569', '4033', '7611', '9224', '6904', '1945', 'LAC']","[36.04, 16.1, 34.4, 6.6, 9.4, 19.1, 25.9, 35.3, 23.74, 24.0, 3.0]","{'11583': 0.0, '1373': 21.74, '1945': 24.0, '2133': 13.2, '4033': 19.1, '4381': 51.02, '4981': 9.8, '5850': 34.4, '5872': 6.6, '5937': 0.0, '6149': 0.0, '6770': 36.04, '6806': 24.4, '6904': 23.74, '7569': 9.4, '7611': 25.9, '8150': 16.1, '9224': 35.3, '9500': 19.4, '9508': 4.3, 'LAC': 3.0}",1134603542842511360,11
185.92,"['10222', '11627', '11632', '11655', '1479', '2028', '4046', '4195', '4866', '5001', '6797', '6945', '7525', '7526', '7588', '7600', '8132', '8228', '9493', '9753', 'BAL']",10,,1.0,"['4046', '4866', '7588', '9493', '11632', '5001', '7526', '7525', '6797', '4195', 'BAL']","[17.84, 54.8, 23.2, 30.3, 0.0, 8.3, 5.7, 6.9, 26.88, 5.0, 7.0]","{'10222': 10.3, '11627': 9.5, '11632': 0.0, '11655': 0.0, '1479': 8.1, '2028': 19.22, '4046': 17.84, '4195': 5.0, '4866': 54.8, '5001': 8.3, '6797': 26.88, '6945': 5.0, '7525': 6.9, '7526': 5.7, '7588': 23.2, '7600': 3.4, '8132': 0.9, '8228': 15.3, '9493': 30.3, '9753': 4.5, 'BAL': 7.0}",1134603542842511360,11
181.22,"['10444', '10937', '11563', '11584', '11618', '4137', '4943', '4984', '5045', '5857', '5859', '5927', '5947', '6650', '6813', '6819', '8110', '8134', '8151', '9225', '9226', 'DEN']",1,,4.0,"['4943', '8151', '4137', '5859', '5927', '8110', '10444', '9226', '11563', '10937', 'DEN']","[25.1, 21.3, 13.4, 27.9, 26.2, 0.0, 2.8, 25.6, 22.92, 5.0, 11.0]","{'10444': 2.8, '10937': 5.0, '11563': 22.92, '11584': 35.2, '11618': 2.1, '4137': 13.4, '4943': 25.1, '4984': 0.0, '5045': 29.7, '5857': 0.0, '5859': 27.9, '5927': 26.2, '5947': 27.1, '6650': 5.0, '6813': 9.0, '6819': 15.6, '8110': 0.0, '8134': 0.0, '8151': 21.3, '9225': 0.0, '9226': 25.6, 'DEN': 11.0}",1134603542842511360,12
223.16,"['11575', '11637', '2306', '3200', '3451', '4037', '4098', '4144', '4574', '4988', '5849', '6130', '6786', '7021', '7523', '7553', '7571', '7594', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['5849', '9221', '7594', '7571', '6786', '4144', '4098', '4988', '2306', '3451', 'HOU']","[12.3, 38.4, 23.0, 12.3, 17.3, 24.2, 19.7, 32.0, 15.96, 10.0, 18.0]","{'11575': 0.0, '11637': 0.0, '2306': 15.96, '3200': 6.6, '3451': 10.0, '4037': 0.0, '4098': 19.7, '4144': 24.2, '4574': 19.98, '4988': 32.0, '5849': 12.3, '6130': 10.0, '6786': 17.3, '7021': 20.3, '7523': 0.0, '7553': 0.0, '7571': 12.3, '7594': 23.0, '8138': 0.0, '8142': 4.9, '8205': 0.0, '9221': 38.4, 'HOU': 18.0}",1134603542842511360,12
202.96,"['10859', '11292', '11566', '11576', '1166', '4039', '5010', '5119', '5967', '5987', '6790', '7090', '7547', '7608', '8112', '8121', '8146', '8148', '9484', '9488', 'MIN']",3,,4.0,"['11292', '6790', '5967', '8148', '4039', '5010', '9488', '7547', '11566', '5119', 'MIN']","[14.26, 16.0, 41.9, 12.3, 20.0, 8.7, 19.7, 12.2, 38.9, 12.0, 7.0]","{'10859': 4.9, '11292': 14.26, '11566': 38.9, '11576': 0.0, '1166': 0.0, '4039': 20.0, '5010': 8.7, '5119': 12.0, '5967': 41.9, '5987': 0.0, '6790': 16.0, '7090': 0.0, '7547': 12.2, '7608': 0.0, '8112': 0.0, '8121': 8.4, '8146': 0.0, '8148': 12.3, '9484': 10.6, '9488': 19.7, 'MIN': 7.0}",1134603542842511360,12
159.7,"['11533', '11564', '11570', '11582', '11596', '11604', '11623', '11624', '11625', '11630', '11631', '11834', '3198', '4227', '5012', '6804', '8130', '8676', '9228', '9502', '9509', '9511', '9758', '9997', '9999', 'DET']",4,,1.0,"['9758', '9509', '3198', '9997', '9502', '8130', '5012', '11624', '9999', '4227', 'DET']","[19.18, 0.0, 34.0, 11.2, 10.2, 30.3, 16.1, 9.6, 21.12, 0.0, 8.0]","{'11533': 10.0, '11564': 16.98, '11570': 0.0, '11582': 2.8, '11596': 0.0, '11604': 7.8, '11623': 0.0, '11624': 9.6, '11625': 2.0, '11630': 0.0, '11631': 0.0, '11834': 14.0, '3198': 34.0, '4227': 0.0, '5012': 16.1, '6804': 15.22, '8130': 30.3, '8676': 0.0, '9228': 18.02, '9502': 10.2, '9509': 0.0, '9511': 0.0, '9758': 19.18, '9997': 11.2, '9999': 21.12, 'DET': 8.0}",1134603542842511360,12
108.9,"['11560', '11581', '11628', '11635', '11638', '1234', '2216', '2309', '3214', '3294', '4034', '4663', '4666', '5248', '5846', '5848', '5892', '8111', '8154', '9481', 'PIT']",5,,2.0,"['11560', '4034', '5892', '11628', '2216', '9481', '5846', '2309', '3294', '4666', 'PIT']","[35.9, 13.3, 20.3, 7.7, 11.8, 0.0, 9.9, 0.0, 0.0, 0.0, 10.0]","{'11560': 35.9, '11581': 0.0, '11628': 7.7, '11635': 14.3, '11638': 0.0, '1234': 15.3, '2216': 11.8, '2309': 0.0, '3214': 9.4, '3294': 0.0, '4034': 13.3, '4663': 8.9, '4666': 0.0, '5248': 11.6, '5846': 9.9, '5848': 0.0, '5892': 20.3, '8111': 4.0, '8154': 5.9, '9481': 0.0, 'PIT': 10.0}",1134603542842511360,12
133.62,"['11586', '11626', '11647', '1264', '1466', '3163', '4068', '4217', '4892', '6794', '6826', '6938', '7049', '7528', '7564', '8136', '8254', '96', '9754', 'PHI', 'SF']",6,,3.0,"['3163', '8136', '7528', '6794', '7049', '1466', '4217', '9754', '4892', '1264', 'PHI']","[14.76, 17.7, 15.4, 4.7, 9.0, 12.2, 20.2, 0.0, 20.66, 7.0, 12.0]","{'11586': 1.0, '11626': 9.6, '11647': 0.0, '1264': 7.0, '1466': 12.2, '3163': 14.76, '4068': 0.0, '4217': 20.2, '4892': 20.66, '6794': 4.7, '6826': 13.4, '6938': 5.0, '7049': 9.0, '7528': 15.4, '7564': 0.0, '8136': 17.7, '8254': 2.0, '96': 0.0, '9754': 0.0, 'PHI': 12.0, 'SF': -2.0}",1134603542842511360,12
133.28,"['10236', '11439', '11559', '11620', '11643', '1426', '3321', '4018', '4199', '4983', '5022', '6011', '6768', '7543', '7591', '7839', '8137', '8143', '8167', '9229', 'NYJ']",7,,5.0,"['9229', '7543', '4018', '3321', '4983', '10236', '4199', '11620', '8137', '7839', 'NYJ']","[17.98, 0.0, 16.5, 9.8, 32.4, 0.0, 38.9, 8.9, 8.8, 0.0, 0.0]","{'10236': 0.0, '11439': 7.9, '11559': 0.0, '11620': 8.9, '11643': 4.3, '1426': 14.5, '3321': 9.8, '4018': 16.5, '4199': 38.9, '4983': 32.4, '5022': 5.9, '6011': 16.7, '6768': 35.98, '7543': 0.0, '7591': 4.1, '7839': 0.0, '8137': 8.8, '8143': 5.7, '8167': 0.9, '9229': 17.98, 'NYJ': 0.0}",1134603542842511360,12
183.1,"['10229', '11539', '11579', '1339', '2359', '2374', '2449', '2749', '4035', '4066', '4149', '421', '4881', '5844', '6783', '6801', '8126', '8144', '8155', '8183', '8408', '9756', 'CHI', 'GB']",8,,3.0,"['4881', '11579', '2359', '2374', '6783', '5844', '8126', '9756', '421', '11539', 'GB']","[26.58, 3.0, 21.5, 4.0, 14.5, 23.4, 10.2, 35.2, 19.72, 8.0, 17.0]","{'10229': 0.0, '11539': 8.0, '11579': 3.0, '1339': 15.8, '2359': 21.5, '2374': 4.0, '2449': 0.0, '2749': 2.2, '4035': 0.0, '4066': 0.0, '4149': 0.0, '421': 19.72, '4881': 26.58, '5844': 23.4, '6783': 14.5, '6801': 0.0, '8126': 10.2, '8144': 0.0, '8155': 0.0, '8183': 0.0, '8408': 3.8, '9756': 35.2, 'CHI': 5.0, 'GB': 17.0}",1134603542842511360,12
161.12,"['11583', '1373', '1945', '2133', '4033', '4381', '4981', '5850', '5872', '5937', '6149', '6770', '6806', '6904', '7569', '7611', '8150', '9224', '9500', '9508', 'KC']",9,,5.0,"['1373', '8150', '7611', '5872', '7569', '4033', '5850', '6806', '6904', '1945', 'KC']","[14.86, 19.2, 7.3, 3.1, 20.2, 3.9, 49.6, 11.9, 21.06, 7.0, 3.0]","{'11583': 1.7, '1373': 14.86, '1945': 7.0, '2133': 0.0, '4033': 3.9, '4381': 0.0, '4981': 14.3, '5850': 49.6, '5872': 3.1, '5937': 0.0, '6149': 0.0, '6770': 0.0, '6806': 11.9, '6904': 21.06, '7569': 20.2, '7611': 7.3, '8150': 19.2, '9224': 0.0, '9500': 5.7, '9508': 0.0, 'KC': 3.0}",1134603542842511360,12
223.98,"['10222', '11627', '11632', '11655', '1479', '2028', '4046', '4195', '4866', '5001', '6797', '6945', '7525', '7526', '7588', '7600', '8132', '8228', '9493', '9753', 'BAL']",10,,2.0,"['4046', '4866', '7588', '9493', '11632', '5001', '7526', '7525', '6797', '4195', 'BAL']","[34.26, 70.2, 6.4, 25.7, 12.4, 4.0, 33.4, 0.0, 19.62, 13.0, 5.0]","{'10222': 5.6, '11627': 5.1, '11632': 12.4, '11655': 13.5, '1479': 23.6, '2028': 0.0, '4046': 34.26, '4195': 13.0, '4866': 70.2, '5001': 4.0, '6797': 19.62, '6945': 8.5, '7525': 0.0, '7526': 33.4, '7588': 6.4, '7600': 9.9, '8132': 0.0, '8228': 20.9, '9493': 25.7, '9753': 5.2, 'BAL': 5.0}",1134603542842511360,12
228.38,"['10444', '10937', '11563', '11584', '11618', '4137', '4943', '4984', '5045', '5857', '5859', '5927', '5947', '6650', '6813', '6819', '8110', '8134', '8151', '9225', '9226', 'DEN']",1,,4.0,"['4984', '8151', '11584', '5859', '5927', '8110', '6813', '9226', '11563', '10937', 'DEN']","[29.92, 14.6, 48.0, 11.6, 27.3, 0.0, 34.8, 24.5, 15.66, 2.0, 20.0]","{'10444': 0.0, '10937': 2.0, '11563': 15.66, '11584': 48.0, '11618': 4.5, '4137': 19.6, '4943': 21.6, '4984': 29.92, '5045': 21.2, '5857': 5.6, '5859': 11.6, '5927': 27.3, '5947': 15.7, '6650': 15.0, '6813': 34.8, '6819': 9.2, '8110': 0.0, '8134': 7.0, '8151': 14.6, '9225': 8.0, '9226': 24.5, 'DEN': 20.0}",1134603542842511360,13
190.58,"['11575', '11637', '2306', '3200', '3451', '4037', '4098', '4144', '4574', '4988', '5849', '6130', '6786', '7021', '7523', '7553', '7571', '7594', '8138', '8142', '8205', '9221', 'HOU']",2,,1.0,"['5849', '9221', '7594', '7571', '6786', '4144', '8138', '4988', '2306', '3451', 'HOU']","[23.7, 16.9, 8.3, 0.0, 5.9, 26.3, 31.0, 17.0, 45.48, 13.0, 3.0]","{'11575': 19.2, '11637': 0.0, '2306': 45.48, '3200': 8.2, '3451': 13.0, '4037': 0.0, '4098': 7.0, '4144': 26.3, '4574': 14.3, '4988': 17.0, '5849': 23.7, '6130': 5.8, '6786': 5.9, '7021': 40.3, '7523': 1.74, '7553': 0.0, '7571': 0.0, '7594': 8.3, '8138': 31.0, '8142': 9.6, '8205': 9.4, '9221': 16.9, 'HOU': 3.0}",1134603542842511360,13
149.24,"['10859', '11292', '11566', '11576', '1166', '4039', '5010', '5967', '5987', '6790', '7090', '7547', '7608', '8112', '8121', '8146', '8148', '8259', '9484', '9488', 'TB']",3,,2.0,"['1166', '6790', '5967', '8112', '4039', '10859', '9488', '7547', '11566', '8259', 'TB']","[6.6, 14.9, 12.8, 17.8, 4.7, 15.6, 12.4, 12.3, 36.14, 12.0, 4.0]","{'10859': 15.6, '11292': 0.0, '11566': 36.14, '11576': 7.2, '1166': 6.6, '4039': 4.7, '5010': 0.0, '5967': 12.8, '5987': 0.0, '6790': 14.9, '7090': 5.0, '7547': 12.3, '7608': 1.9, '8112': 17.8, '8121': 0.0, '8146': 9.1, '8148': 10.6, '8259': 12.0, '9484': 13.8, '9488': 12.4, 'TB': 4.0}",1134603542842511360,13
177.46,"['11533', '11564', '11570', '11582', '11596', '11604', '11623', '11624', '11625', '11630', '11631', '11834', '3198', '4227', '5012', '6804', '8130', '8676', '9228', '9502', '9509', '9511', '9758', '9997', '9999', 'DET']",4,,4.0,"['9758', '9509', '3198', '9997', '9502', '8130', '5012', '11624', '9999', '4227', 'DET']","[16.88, 46.5, 25.6, 10.6, 3.3, 21.6, 19.4, 10.4, 17.18, 0.0, 6.0]","{'11533': 9.0, '11564': 22.92, '11570': 0.0, '11582': 0.0, '11596': 1.3, '11604': 35.7, '11623': 0.0, '11624': 10.4, '11625': 0.0, '11630': 0.0, '11631': 19.2, '11834': 2.6, '3198': 25.6, '4227': 0.0, '5012': 19.4, '6804': 18.96, '8130': 21.6, '8676': 0.0, '9228': 28.12, '9502': 3.3, '9509': 46.5, '9511': 0.0, '9758': 16.88, '9997': 10.6, '9999': 17.18, 'DET': 6.0}",1134603542842511360,13
157.84,"['11560', '11581', '11628', '11635', '11638', '1234', '2216', '2309', '3214', '3294', '4034', '4663', '4666', '5248', '5846', '5848', '5892', '8111', '8154', '9481', 'PIT']",5,,2.0,"['11560', '4034', '5892', '11628', '2216', '9481', '5846', '2309', '3294', '4666', 'PIT']","[28.14, 12.2, 30.9, 17.0, 30.8, 0.0, 10.6, 4.2, 0.0, 7.0, 17.0]","{'11560': 28.14, '11581': 0.0, '11628': 17.0, '11635': 25.7, '11638': 0.0, '1234': 37.36, '2216': 30.8, '2309': 4.2, '3214': 14.5, '3294': 0.0, '4034': 12.2, '4663': 0.0, '4666': 7.0, '5248': 7.3, '5846': 10.6, '5848': 0.0, '5892': 30.9, '8111': 6.0, '8154': 30.9, '9481': 0.0, 'PIT': 17.0}",1134603542842511360,13
153.94,"['11586', '11626', '11647', '1264', '1466', '3163', '4068', '4217', '4892', '6794', '6826', '6938', '7049', '7528', '7564', '8136', '8254', '96', '9754', 'PHI', 'SF']",6,,1.0,"['3163', '8136', '7528', '6794', '7049', '1466', '4217', '7564', '4892', '1264', 'PHI']","[17.44, 14.3, 34.9, 16.9, 8.6, 13.8, 1.7, 20.6, 13.7, 6.0, 6.0]","{'11586': 8.2, '11626': 9.3, '11647': 4.0, '1264': 6.0, '1466': 13.8, '3163': 17.44, '4068': 0.0, '4217': 1.7, '4892': 13.7, '6794': 16.9, '6826': 5.6, '6938': 4.2, '7049': 8.6, '7528': 34.9, '7564': 20.6, '8136': 14.3, '8254': 0.0, '96': 16.0, '9754': 3.2, 'PHI': 6.0, 'SF': -4.0}",1134603542842511360,13
184.06,"['10236', '11439', '11559', '11620', '11643', '1426', '3321', '4018', '4199', '4983', '5022', '6011', '6768', '7543', '7591', '7839', '8137', '8143', '8167', '9229', 'NYJ']",7,,5.0,"['9229', '7543', '4018', '3321', '4983', '10236', '4199', '11620', '8137', '7839', 'NYJ']","[27.66, 15.3, 39.9, 20.3, 23.7, 0.0, 12.3, 4.5, 16.4, 8.0, 16.0]","{'10236': 0.0, '11439': 16.4, '11559': 0.0, '11620': 4.5, '11643': 0.0, '1426': 13.0, '3321': 20.3, '4018': 39.9, '4199': 12.3, '4983': 23.7, '5022': 12.5, '6011': 0.0, '6768': 32.2, '7543': 15.3, '7591': 1.2, '7839': 8.0, '8137': 16.4, '8143': 11.7, '8167': 8.7, '9229': 27.66, 'NYJ': 16.0}",1134603542842511360,13
197.6,"['10229', '11539', '11579', '1339', '2359', '2374', '2449', '2749', '4035', '4066', '4149', '421', '4881', '5844', '6783', '6801', '8126', '8144', '8155', '8183', '8408', '9756', 'CHI', 'GB']",8,,5.0,"['4881', '4035', '8155', '6801', '6783', '5844', '8126', '9756', '421', '11539', 'GB']","[29.38, 35.4, 12.0, 17.9, 48.5, 5.8, 2.6, 9.4, 17.62, 11.0, 8.0]","{'10229': 0.0, '11539': 11.0, '11579': 2.7, '1339': 12.5, '2359': 12.3, '2374': 4.6, '2449': 0.0, '2749': 7.9, '4035': 35.4, '4066': 11.1, '4149': 1.7, '421': 17.62, '4881': 29.38, '5844': 5.8, '6783': 48.5, '6801': 17.9, '8126': 2.6, '8144': 0.0, '8155': 12.0, '8183': 3.16, '8408': 14.3, '9756': 9.4, 'CHI': 5.0, 'GB': 8.0}",1134603542842511360,13
238.88,"['11583', '1373', '1945', '2133', '4033', '4381', '4981', '5850', '5872', '5937', '6149', '6770', '6806', '6904', '7569', '7611', '8150', '9224', '9500', '9501', '9508', 'KC']",9,,3.0,"['6770', '8150', '5850', '5872', '7569', '4033', '9224', '7611', '6904', '1945', 'KC']","[27.26, 30.8, 33.2, 4.0, 24.9, 26.2, 27.0, 21.4, 22.12, 15.0, 7.0]","{'11583': 10.1, '1373': 13.44, '1945': 15.0, '2133': 17.6, '4033': 26.2, '4381': 12.2, '4981': 6.5, '5850': 33.2, '5872': 4.0, '5937': 0.0, '6149': 2.8, '6770': 27.26, '6806': 0.0, '6904': 22.12, '7569': 24.9, '7611': 21.4, '8150': 30.8, '9224': 27.0, '9500': 0.0, '9501': 6.0, '9508': 0.8, 'KC': 7.0}",1134603542842511360,13
153.72,"['10222', '11627', '11632', '11655', '1479', '2028', '4046', '4195', '4866', '5001', '6797', '6945', '7525', '7526', '7588', '7600', '8132', '8228', '9493', '9753', 'BAL']",10,,3.0,"['4046', '4866', '7588', '9493', '11632', '5001', '7526', '7525', '6797', '4195', 'BAL']","[23.64, 39.2, 9.4, 17.8, 15.8, 17.1, 11.3, 0.0, 10.48, 6.0, 3.0]","{'10222': 20.2, '11627': 4.8, '11632': 15.8, '11655': 19.0, '1479': 24.3, '2028': 15.56, '4046': 23.64, '4195': 6.0, '4866': 39.2, '5001': 17.1, '6797': 10.48, '6945': 15.7, '7525': 0.0, '7526': 11.3, '7588': 9.4, '7600': 18.8, '8132': 7.2, '8228': 11.9, '9493': 17.8, '9753': 14.1, 'BAL': 3.0}",1134603542842511360,13
221.06,"['10444', '10937', '11563', '11584', '11618', '4137', '4943', '4984', '5045', '5857', '5859', '5927', '5947', '6813', '6819', '8110', '8134', '8151', '9225', '9226', 'DEN', 'NO']",1,,5.0,"['4984', '8151', '11584', '5859', '8134', '5857', '4137', '9226', '4943', '10937', 'NO']","[59.88, 0.0, 4.8, 8.3, 26.6, 4.8, 33.2, 25.9, 39.58, 8.0, 10.0]","{'10444': 0.0, '10937': 8.0, '11563': 0.0, '11584': 4.8, '11618': 21.9, '4137': 33.2, '4943': 39.58, '4984': 59.88, '5045': 0.0, '5857': 4.8, '5859': 8.3, '5927': 0.0, '5947': 13.7, '6813': 0.0, '6819': 0.0, '8110': 6.2, '8134': 26.6, '8151': 0.0, '9225': 22.2, '9226': 25.9, 'DEN': 0.0, 'NO': 10.0}",1134603542842511360,14
189.44,"['10232', '11575', '11637', '11651', '2306', '3200', '4037', '4144', '4988', '5096', '5849', '6130', '6786', '7021', '7042', '7523', '7553', '7594', '8138', '8142', '8205', '9221', 'MIN']",2,,1.0,"['5849', '9221', '7594', '10232', '6786', '4144', '8138', '4988', '2306', '7042', 'MIN']","[24.46, 26.8, 38.7, 13.7, 21.9, 13.4, 7.9, 10.3, 19.28, 6.0, 7.0]","{'10232': 13.7, '11575': 0.0, '11637': 0.0, '11651': 36.3, '2306': 19.28, '3200': 10.3, '4037': 0.0, '4144': 13.4, '4988': 10.3, '5096': 18.6, '5849': 24.46, '6130': 1.8, '6786': 21.9, '7021': 29.1, '7042': 6.0, '7523': 0.0, '7553': 2.4, '7594': 38.7, '8138': 7.9, '8142': 0.0, '8205': 15.1, '9221': 26.8, 'MIN': 7.0}",1134603542842511360,14
165.92,"['10859', '10866', '11292', '11566', '11576', '1166', '2747', '4039', '5967', '5987', '6650', '6790', '7090', '7547', '8112', '8121', '8146', '8148', '9484', '9488', 'TB']",3,,1.0,"['1166', '6790', '5967', '8112', '4039', '10859', '9488', '7547', '10866', '2747', 'TB']","[14.76, 12.0, 32.9, 12.0, 20.2, 10.4, 20.1, 10.8, 10.76, 12.0, 10.0]","{'10859': 10.4, '10866': 10.76, '11292': 0.0, '11566': 0.0, '11576': 17.6, '1166': 14.76, '2747': 12.0, '4039': 20.2, '5967': 32.9, '5987': 0.0, '6650': 4.0, '6790': 12.0, '7090': 25.2, '7547': 10.8, '8112': 12.0, '8121': 0.0, '8146': 23.4, '8148': 13.0, '9484': 13.1, '9488': 20.1, 'TB': 10.0}",1134603542842511360,14
